"date","site","avg_cl","avg_na","avg_so4","avg_dust","avg_no3","avg_msa","avg_nh4","avg_ncl","avg_nssSO4","total_aerosol","month"
1998-12-01,"Bar_84-01_M_ng",16.677,8.736,2.535,6.06,0.372,NA,0.0544,26.125746814572,0.3370224,32.522769214572,"DEC"
1999-01-01,"Bar_84-01_M_ng",17.744,9.921,2.52,3.085,0.245,NA,0.0069,29.6695895315211,0.0238764000000002,32.7784659315211,"JAN"
1999-02-01,"Bar_84-01_M_ng",11.225,6.306,1.913,3.82,0.39,NA,0.0351,18.8586263063978,0.3264104,23.0050367063978,"FEB"
1999-03-01,"Bar_84-01_M_ng",8.038,4.471,1.537,2.661,0.38,NA,0.058,13.3709036181263,0.4120964,16.4440000181263,"MAR"
1999-04-01,"Bar_84-01_M_ng",9.593,5.351,2.382,21.211,0.995,NA,0.1508,16.0026180408396,1.0356884,38.2493064408396,"APR"
1999-05-01,"Bar_84-01_M_ng",8.778,5.038,2.185,31.089,1.087,NA,0.1713,15.0665650700336,0.9174392,47.0730042700336,"MAY"
1999-06-01,"Bar_84-01_M_ng",15.513,9.223,2.93,27.415,0.816,NA,0.1319,27.5821615007781,0.6094932,55.6066547007781,"JUN"
1999-07-01,"Bar_84-01_M_ng",12.197,7.149,2.215,16.563,0.475,NA,0.0959,21.3796890999743,0.4163116,38.3590006999743,"JUL"
1999-08-01,"Bar_84-01_M_ng",9.065,5.406,1.869,7.979,0.485,NA,0.1138,16.1671001922592,0.5088504,24.6549505922592,"AUG"
1999-09-01,"Bar_84-01_M_ng",14.268,8.78,2.76,11.379,0.579,NA,0.188,26.2573325357076,0.550952,38.1872845357076,"SEP"
1999-10-01,"Bar_84-01_M_ng",11.524,7.005,2.024,5.303,0.361,NA,0.0706,20.9490449217121,0.261542,26.5135869217121,"OCT"
1999-11-01,"Bar_84-01_M_ng",13.992,8.277,2.688,8.612,0.757,NA,0.2902,24.7530684963613,0.605506800000001,33.9705752963613,"NOV"
1999-12-01,"Bar_84-01_M_ng",9.902,5.92,1.759,2.984,0.323,NA,0.0379,17.7042606618894,0.269528,20.9577886618894,"DEC"
2000-01-01,"Bar_84-01_M_ng",16.378,10.367,2.392,-0.702,0.186,NA,0.0206,31.0033902503054,0,30.3013902503054,"JAN"
2000-02-01,"Bar_84-01_M_ng",16.475,8.706,2.68,4.807,0.477,NA,0.0627,26.036029277434,0.4895704,31.332599677434,"FEB"
2000-03-01,"Bar_84-01_M_ng",9.635,5.437,1.958,6.761,0.568,NA,0.1225,16.2598083139684,0.5900508,23.6108591139684,"MAR"
2000-04-01,"Bar_84-01_M_ng",13.171,7.528,2.438,7.392,0.491,NA,0.0714,22.5131206524837,0.5439552,30.4490758524837,"APR"
2000-05-01,"Bar_84-01_M_ng",11.101,6.252,2.294,9.121,0.802,NA,0.1554,18.6971347395495,0.7209968,28.5391315395495,"MAY"
2000-06-01,"Bar_84-01_M_ng",15.291,8.614,3.126,22.331,0.707,NA,0.0844,25.7608954968776,0.9587176,49.0506130968776,"JUN"
2000-07-01,"Bar_84-01_M_ng",9.067,5.005,1.932,11.407,0.545,NA,0.0749,14.9678757791819,0.672742,27.0476177791819,"JUL"
2000-08-01,"Bar_84-01_M_ng",8.831,4.776,2.111,16.356,0.521,NA,0.0769,14.2830319123622,0.9093584,31.5483903123622,"AUG"
2000-09-01,"Bar_84-01_M_ng",8.384,4.431,1.823,6.569,0.505,NA,0.1307,13.2512802352757,0.7081604,20.5284406352757,"SEP"
2000-10-01,"Bar_84-01_M_ng",7.401,4.059,1.523,9.133,0.37,NA,0.0588,12.1387827747651,0.5017556,21.7735383747651,"OCT"
2000-11-01,"Bar_84-01_M_ng",11.884,6.635,2.033,4.438,0.557,NA,0.0833,19.842528630344,0.363634,24.644162630344,"NOV"
2000-12-01,"Bar_84-01_M_ng",15.642,8.974,2.607,2.444,0.568,NA,0.0569,26.8375059425331,0.3491416,29.6306475425331,"DEC"
2001-01-01,"Bar_84-01_M_ng",9.837,5.493,1.856,2.23,0.636,NA,0.0769,16.4272810499592,0.4739612,19.1312422499592,"JAN"
2001-02-01,"Bar_84-01_M_ng",14.001,7.592,2.302,3.797,0.369,NA,0.0299,22.7045180650447,0.3918528,26.8933708650447,"FEB"
2001-03-01,"Bar_84-01_M_ng",8.107,4.421,1.697,3.685,0.553,NA,0.219,13.221374389563,0.5846764,17.491050789563,"MAR"
2001-04-01,"Bar_84-01_M_ng",11.178,5.954,2.23,10.412,0.731,NA,0.0848,17.8059405373125,0.7319736,28.9499141373125,"APR"
2001-05-01,"Bar_84-01_M_ng",12.752,6.589,2.466,10.743,0.895,NA,0.1516,19.7049617400658,0.8082076,31.2561693400658,"MAY"
2001-06-01,"Bar_84-01_M_ng",12.93,6.64,2.705,15.063,0.714,NA,0.1099,19.8574815532003,1.034376,35.9548575532003,"JUN"
2001-07-01,"Bar_84-01_M_ng",11.442,6.086,2.409,15.793,0.604,NA,0.0752,18.2006977007195,0.8777624,34.8714601007195,"JUL"
2001-08-01,"Bar_84-01_M_ng",8.437,4.59,1.971,13.844,0.502,NA,0.1641,13.7267831821068,0.816156,28.3869391821068,"AUG"
2001-09-01,"Bar_84-01_M_ng",6.672,3.613,1.803,18.102,0.61,NA,0.1265,10.8049820559808,0.8939692,29.8009512559808,"SEP"
2001-10-01,"Bar_84-01_M_ng",11.87,6.407,2.123,12.232,0.436,NA,0.0748,19.1606753480955,0.5109988,31.9036741480955,"OCT"
NA,"Bar_84-01_M_ng",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
NA,"Bar_84-01_M_ng",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
NA,"Bar_84-01_M_ng",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
NA,"Bar_84-01_M_ng",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1989-01-01,"Bco_All_89_98_M",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"JAN"
1989-02-01,"Bco_All_89_98_M",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FEB"
1989-03-01,"Bco_All_89_98_M",4.973,3.217,2.752,NA,0.846,0.0478,0.3546,9.62071056575985,1.9426028,11.5633133657599,"MAR"
1989-04-01,"Bco_All_89_98_M",6.802,4.411,4.516,NA,1.526,0.0452,0.5373,13.1914685438504,3.4061924,16.5976609438504,"APR"
1989-05-01,"Bco_All_89_98_M",4.199,2.906,3.847,NA,1.438,0.0698,0.4187,8.69063876409641,3.1158504,11.8064891640964,"MAY"
1989-06-01,"Bco_All_89_98_M",3.644,2.829,6.009,NA,1.724,0.0869,0.8848,8.46036375210899,5.2972236,13.757587352109,"JUN"
1989-07-01,"Bco_All_89_98_M",4.349,2.821,4.362,NA,1.059,0.0572,0.5404,8.43643907553887,3.6522364,12.0886754755389,"JUL"
1989-08-01,"Bco_All_89_98_M",5.02,3.07,2.351,NA,0.825,0.053,0.2223,9.18109463378388,1.578588,10.7596826337839,"AUG"
1989-09-01,"Bco_All_89_98_M",7.139,4.268,2.509,NA,0.718,0.0555,0.1938,12.7638149501595,1.4351712,14.1989861501595,"SEP"
1989-10-01,"Bco_All_89_98_M",7.091,4.379,2.94,NA,0.759,0.0363,0.2508,13.0957698375699,1.8382436,14.9340134375699,"OCT"
1989-11-01,"Bco_All_89_98_M",7.959,4.898,2.959,NA,1.155,0.0238,0.2161,14.6478832300565,1.7266632,16.3745464300565,"NOV"
1989-12-01,"Bco_All_89_98_M",8.416,5.411,3.844,NA,1.766,0.0109,0.2532,16.1820531151155,2.4825924,18.6646455151155,"DEC"
1990-01-01,"Bco_All_89_98_M",8.48,5.145,3.038,NA,0.974,0.0239,0.2182,15.386557619159,1.743518,17.130075619159,"JAN"
1990-02-01,"Bco_All_89_98_M",9.56,5.712,3.132,NA,0.884,0.0182,0.1585,17.0822190710663,1.6948608,18.7770798710663,"FEB"
1990-03-01,"Bco_All_89_98_M",6.096,4.213,5.759,NA,1.602,0.0376,0.6784,12.5993327987399,4.6990092,17.2983419987399,"MAR"
1990-04-01,"Bco_All_89_98_M",7.809,4.823,3.562,NA,1.009,0.0273,0.3424,14.4235893872116,2.3485332,16.7721225872116,"APR"
1990-05-01,"Bco_All_89_98_M",5.967,4.129,4.632,NA,1.778,0.0575,0.5598,12.3481236947536,3.5931436,15.9412672947536,"MAY"
1990-06-01,"Bco_All_89_98_M",3.663,2.294,2.265,NA,0.778,0.0579,0.249,6.86040100648216,1.6878296,8.54823060648216,"JUN"
1990-07-01,"Bco_All_89_98_M",4.474,2.767,2.105,NA,1.103,0.0433,0.2362,8.27494750869056,1.4088228,9.68377030869055,"JUL"
1990-08-01,"Bco_All_89_98_M",2.668,2.081,6.326,NA,0.977,0.0361,0.6217,6.22340649280269,5.8024204,12.0258268928027,"AUG"
1990-09-01,"Bco_All_89_98_M",5.352,3.525,3.121,NA,0.985,0.0317,0.3412,10.5418106137095,2.23411,12.7759206137095,"SEP"
1990-10-01,"Bco_All_89_98_M",8.232,5.215,2.737,NA,0.927,0.0231,0.246,15.5958985391475,1.424906,17.0208045391475,"OCT"
1990-11-01,"Bco_All_89_98_M",8.969,5.489,3.048,NA,1.298,0.0114,0.266,16.4153187116742,1.6669676,18.0822863116742,"NOV"
1990-12-01,"Bco_All_89_98_M",9.162,5.538,2.803,NA,1.05,0.0077,0.159,16.5618573556662,1.4096392,17.9714965556662,"DEC"
1991-01-01,"Bco_All_89_98_M",7.41,4.479,2.558,NA,0.898,0.0182,0.1532,13.3948282946964,1.4310836,14.8259118946964,"JAN"
1991-02-01,"Bco_All_89_98_M",9.529,5.622,2.988,NA,0.847,0.015,0.1862,16.8130664596524,1.5735048,18.3865712596524,"FEB"
1991-03-01,"Bco_All_89_98_M",11.012,6.789,4.126,NA,1.189,0.0248,0.3832,20.3030786543188,2.4178876,22.7209662543188,"MAR"
1991-04-01,"Bco_All_89_98_M",4.871,3.227,4.069,NA,1.322,0.0523,0.4795,9.6506164114725,3.2570868,12.9077032114725,"APR"
1991-05-01,"Bco_All_89_98_M",3.406,2.485,3.997,NA,1.618,0.0847,0.5463,7.4316026595938,3.371774,10.8033766595938,"MAY"
1991-06-01,"Bco_All_89_98_M",5.495,3.493,2.919,NA,0.962,0.0745,0.3263,10.446111907429,2.0401612,12.486273107429,"JUN"
1991-07-01,"Bco_All_89_98_M",4.161,2.296,2.357,NA,0.744,0.0581,0.1818,6.86638217562469,1.7793264,8.64570857562469,"JUL"
1991-08-01,"Bco_All_89_98_M",3.465,2.287,2.885,NA,0.852,0.0504,0.3143,6.8394669144833,2.3095908,9.1490577144833,"AUG"
1991-09-01,"Bco_All_89_98_M",7.956,4.602,2.336,NA,0.603,0.0269,0.2289,13.762670196962,1.1781368,14.940806996962,"SEP"
1991-10-01,"Bco_All_89_98_M",8.026,4.805,3.482,NA,1.29,0.025,0.3886,14.3697588649288,2.273062,16.6428208649288,"OCT"
1991-11-01,"Bco_All_89_98_M",5.995,3.843,2.896,NA,1.321,0.0236,0.2849,11.4928165073718,1.9291012,13.4219177073718,"NOV"
1991-12-01,"Bco_All_89_98_M",5.887,3.811,2.657,NA,1.374,0.016,0.2074,11.3971178010913,1.6981524,13.0952702010913,"DEC"
1992-01-01,"Bco_All_89_98_M",10.314,6.555,3.574,NA,1.299,0.0083,0.2264,19.6032818646428,1.924762,21.5280438646428,"JAN"
1992-02-01,"Bco_All_89_98_M",10.168,6.021,3.145,NA,1.033,0.0172,0.2254,18.0063097035872,1.6301164,19.6364261035872,"FEB"
1992-03-01,"Bco_All_89_98_M",8.138,5.062,4.25,NA,1.454,0.017,0.4527,15.138339099744,2.9764008,18.114739899744,"MAR"
1992-04-01,"Bco_All_89_98_M",8.709,5.42,4.171,NA,1.226,0.0314,0.4024,16.2089683762569,2.807328,19.0162963762569,"APR"
1992-05-01,"Bco_All_89_98_M",5.882,3.567,3.259,NA,0.844,0.0598,0.4099,10.6674151657026,2.3615428,13.0289579657026,"MAY"
1992-06-01,"Bco_All_89_98_M",6.175,3.599,2.183,NA,0.616,0.0467,0.2001,10.7631138719831,1.2774916,12.0406054719831,"JUN"
1992-07-01,"Bco_All_89_98_M",4.102,2.83,3.478,NA,1.264,0.0599,0.3366,8.46335433668026,2.765972,11.2293263366803,"JUL"
1992-08-01,"Bco_All_89_98_M",3.649,2.265,1.774,NA,0.53,0.0428,0.2148,6.77367405391547,1.204126,7.97780005391547,"AUG"
1992-09-01,"Bco_All_89_98_M",4.881,2.894,1.953,NA,0.741,0.0374,0.1967,8.65475174924122,1.2248696,9.87962134924122,"SEP"
1992-10-01,"Bco_All_89_98_M",6.556,4.275,2.847,NA,0.994,0.0241,0.3147,12.7847490421583,1.77141,14.5561590421583,"OCT"
1992-11-01,"Bco_All_89_98_M",6.152,3.466,1.436,NA,0.399,0.0266,0.1284,10.3653661240049,0.5639544,10.9293205240049,"NOV"
1992-12-01,"Bco_All_89_98_M",9.393,5.774,3.014,NA,1.236,0.0083,0.2227,17.2676353144847,1.5612616,18.8288969144847,"DEC"
1993-01-01,"Bco_All_89_98_M",5.92,3.411,1.752,NA,0.705,0.0095,0.1124,10.2008839725853,0.8937924,11.0946763725853,"JAN"
1993-02-01,"Bco_All_89_98_M",7.276,4.419,2.606,NA,0.808,0.0056,0.1788,13.2153932204205,1.4941796,14.7095728204205,"FEB"
1993-03-01,"Bco_All_89_98_M",8.779,5.632,4.239,NA,1.194,0.0199,0.381,16.8429723053651,2.8219888,19.6649611053651,"MAR"
1993-04-01,"Bco_All_89_98_M",9.44,5.726,3.637,0.147,1.019,0.0387,0.385,17.124087255064,2.1963384,19.467425655064,"APR"
1993-05-01,"Bco_All_89_98_M",6.728,4.085,3.34,1.644,1.176,0.0543,0.482,12.216537973618,2.312214,16.172751973618,"MAY"
1993-06-01,"Bco_All_89_98_M",5.603,3.266,2.211,0.871,0.907,0.0517,0.2916,9.76724920975184,1.3892744,12.0275236097518,"JUN"
1993-07-01,"Bco_All_89_98_M",5.216,3.104,2.27,7.115,0.945,0.0545,0.3223,9.2827745092069,1.4890336,17.8868081092069,"JUL"
1993-08-01,"Bco_All_89_98_M",5.528,3.541,3.529,24.971,1.034,0.0553,0.3548,10.5896599668497,2.6380844,38.1987443668498,"AUG"
1993-09-01,"Bco_All_89_98_M",3.931,2.627,3.118,1.545,0.79,0.0485,0.3797,7.85626566871344,2.4570468,11.8583124687134,"SEP"
1993-10-01,"Bco_All_89_98_M",6.402,3.915,2.409,NA,0.86,0.0263,0.328,11.7081385965029,1.423986,13.1321245965029,"OCT"
1993-11-01,"Bco_All_89_98_M",9.647,5.54,3.119,NA,1.236,0.0345,0.4861,16.5678385248087,1.725136,18.2929745248087,"NOV"
1993-12-01,"Bco_All_89_98_M",9.442,5.945,3.007,NA,1.14,0.0111,0.212,17.7790252761711,1.511238,19.2902632761711,"DEC"
1994-01-01,"Bco_All_89_98_M",14.094,8.09,3.741,NA,0.934,0.0337,0.2985,24.1938291815347,1.705556,25.8993851815347,"JAN"
1994-02-01,"Bco_All_89_98_M",7.195,4.599,2.661,NA,0.904,0.0215,0.2626,13.7536984432482,1.5038916,15.2575900432482,"FEB"
1994-03-01,"Bco_All_89_98_M",7.106,4.775,3.811,NA,1.579,0.0249,0.4912,14.2800413277909,2.60961,16.8896513277909,"MAR"
1994-04-01,"Bco_All_89_98_M",5.315,3.353,2.505,NA,1.069,0.0558,0.336,10.0274300674519,1.6613852,11.6888152674519,"APR"
1994-05-01,"Bco_All_89_98_M",4.889,3.228,2.264,0.348,1.027,0.0515,0.312,9.65360699604377,1.4518352,11.4534421960438,"MAY"
1994-06-01,"Bco_All_89_98_M",4.278,2.899,3.918,5.187,1.119,0.0599,0.5454,8.66970467209755,3.1886116,17.0453162720976,"JUN"
1994-07-01,"Bco_All_89_98_M",2.842,2.075,3.477,4.096,0.772,0.0464,0.387,6.2054629853751,2.95493,13.2563929853751,"JUL"
1994-08-01,"Bco_All_89_98_M",4.465,2.618,1.706,2.894,0.532,0.0383,0.2346,7.82935040757205,1.0473112,11.7706616075721,"AUG"
1994-09-01,"Bco_All_89_98_M",3.87,2.601,2.492,4.227,0.922,0.0387,0.3466,7.77851046986055,1.8375884,13.8430988698605,"SEP"
1994-10-01,"Bco_All_89_98_M",8.072,4.874,2.387,NA,0.784,0.0213,0.2362,14.5761092003461,1.1607016,15.7368108003461,"OCT"
1994-11-01,"Bco_All_89_98_M",9.94,6.227,2.594,NA,0.927,0.0195,0.2249,18.6223701252678,1.0272868,19.6496569252678,"NOV"
1994-12-01,"Bco_All_89_98_M",7.653,4.927,2.257,NA,0.839,0.0147,0.1873,14.7346101826232,1.0173668,15.7519769826232,"DEC"
1995-01-01,"Bco_All_89_98_M",8.735,5.608,2.917,NA,1.371,0.0109,0.2333,16.7711982756547,1.5060272,18.2772254756547,"JAN"
1995-02-01,"Bco_All_89_98_M",8.57,5.262,2.982,NA,0.949,0.0132,0.1909,15.736456013997,1.6580808,17.394536813997,"FEB"
1995-03-01,"Bco_All_89_98_M",6.433,4.043,3.289,NA,1.119,0.0173,0.5515,12.0909334216248,2.2717812,14.3627146216248,"MAR"
1995-04-01,"Bco_All_89_98_M",5.902,3.882,3.852,NA,1.318,0.0527,0.6012,11.6094493056512,2.8752888,14.4847381056512,"APR"
1995-05-01,"Bco_All_89_98_M",5.131,3.31,2.723,0.606,1.098,0.0518,0.4435,9.89883493088751,1.890204,12.3950389308875,"MAY"
1995-06-01,"Bco_All_89_98_M",3.364,2.25,2.351,1.169,0.821,0.0591,0.2876,6.72881528534649,1.7849,9.68271528534649,"JUN"
1995-07-01,"Bco_All_89_98_M",3.234,2.011,1.62,5.539,0.684,0.0486,0.2013,6.01406557281413,1.1140324,12.6670979728141,"JUL"
1995-08-01,"Bco_All_89_98_M",4.464,2.693,2.058,2.563,0.604,0.0473,0.2369,8.05364425041694,1.3804412,11.9970854504169,"AUG"
1995-09-01,"Bco_All_89_98_M",6.743,4.063,2.1,1.336,0.688,0.0434,0.2033,12.1507451130501,1.0777492,14.5644943130501,"SEP"
1995-10-01,"Bco_All_89_98_M",6.572,4.008,2.427,0.201,1.032,0.0358,0.3594,11.9862629616306,1.4185872,13.6058501616306,"OCT"
1995-11-01,"Bco_All_89_98_M",8.204,4.996,2.676,NA,1.002,0.0149,0.2524,14.9409605180405,1.4190064,16.3599669180405,"NOV"
1995-12-01,"Bco_All_89_98_M",7.131,4.403,2.879,NA,1.152,0.0083,0.2169,13.1675438672803,1.7712052,14.9387490672803,"DEC"
1996-01-01,"Bco_All_89_98_M",12.672,7.794,4.295,NA,1.57,0.0128,0.2683,23.3086161484403,2.3340296,25.6426457484403,"JAN"
1996-02-01,"Bco_All_89_98_M",8.972,5.428,3.844,NA,1.569,0.0156,0.5368,16.232893052827,2.4783152,18.711208252827,"FEB"
1996-03-01,"Bco_All_89_98_M",10.047,5.824,3.72,NA,1.709,0.0204,0.5232,17.417164543048,2.2546816,19.671846143048,"MAR"
1996-04-01,"Bco_All_89_98_M",5.603,3.75,4.189,NA,1.744,0.069,0.7158,11.2146921422442,3.2455,14.4601921422442,"APR"
1996-05-01,"Bco_All_89_98_M",5.64,3.928,4.1,NA,1.367,0.1513,0.6908,11.7470161959293,3.1117152,14.8587313959293,"MAY"
1996-06-01,"Bco_All_89_98_M",3.996,2.572,2.372,0.703,0.781,NA,0.2843,7.69178351729386,1.7248848,10.1196683172939,"JUN"
1996-07-01,"Bco_All_89_98_M",6.014,3.759,3.165,13.333,1.117,NA,0.3899,11.2416074033855,2.2192356,26.7938430033855,"JUL"
1996-08-01,"Bco_All_89_98_M",5.414,3.151,1.887,9.314,0.585,NA,0.1961,9.42333198405636,1.0942084,19.8315403840564,"AUG"
1996-09-01,"Bco_All_89_98_M",5.827,3.705,2.943,6.112,0.981,NA,0.3148,11.0801158365372,2.010822,19.2029378365372,"SEP"
1996-10-01,"Bco_All_89_98_M",10.692,6.345,3.425,NA,1.153,NA,0.3077,18.9752591046771,1.828598,20.8038571046771,"OCT"
1996-11-01,"Bco_All_89_98_M",7.551,4.411,2.287,NA,0.803,NA,0.1885,13.1914685438504,1.1771924,14.3686609438504,"NOV"
1996-12-01,"Bco_All_89_98_M",10.305,5.951,2.358,NA,0.66,NA,0.1688,17.7969687835987,0.8607284,18.6576971835987,"DEC"
1997-01-01,"Bco_All_89_98_M",7.315,4.388,2.639,NA,0.95,NA,0.2455,13.1226850987113,1.5349792,14.6576642987113,"JAN"
1997-02-01,"Bco_All_89_98_M",6.674,3.929,2.677,NA,1,NA,0.285,11.7500067805006,1.6884636,13.4384703805006,"FEB"
1997-03-01,"Bco_All_89_98_M",7.58,4.364,2.579,NA,0.949,NA,0.2858,13.0509110690009,1.4810176,14.5319286690009,"MAR"
1997-04-01,"Bco_All_89_98_M",6.964,4.498,3.094,NA,1.553,NA,0.5309,13.4516494015505,1.9623032,15.4139526015505,"APR"
1997-05-01,"Bco_All_89_98_M",7.431,4.523,2.896,2.901,1.126,NA,0.3728,13.5264140158321,1.7580132,18.1854272158321,"MAY"
1997-06-01,"Bco_All_89_98_M",5.009,3.138,2.536,21.855,1.135,NA,0.3645,9.38445438462991,1.7464792,32.9859335846299,"JUN"
1997-07-01,"Bco_All_89_98_M",4.179,2.453,1.709,8.675,0.594,NA,0.1524,7.33590395331331,1.0918252,17.1027291533133,"JUL"
1997-08-01,"Bco_All_89_98_M",4.061,2.498,1.528,3.797,0.463,NA,0.0926,7.47048025902024,0.8995032,12.1669834590202,"AUG"
1997-09-01,"Bco_All_89_98_M",7.315,4.435,2.777,2.635,0.579,NA,0.2714,13.2632425735608,1.661154,17.5593965735608,"SEP"
1997-10-01,"Bco_All_89_98_M",7.142,4.376,4.976,3.005,1.758,NA,0.8395,13.0867980838561,3.8749984,19.9667964838561,"OCT"
1997-11-01,"Bco_All_89_98_M",8.762,5.233,2.975,2.448,1.146,NA,0.3299,15.6497290614303,1.6583772,19.7561062614303,"NOV"
1997-12-01,"Bco_All_89_98_M",9.654,5.777,2.864,1.107,1.269,NA,0.192,17.2766070681985,1.4105068,19.7941138681985,"DEC"
1998-01-01,"Bco_All_89_98_M",9.706,5.821,2.427,2.744,1.147,NA,0.2136,17.4081927893342,0.9624364,21.1146291893342,"JAN"
1998-02-01,"Bco_All_89_98_M",8.807,5.662,2.743,3.274,1.225,NA,0.3367,16.932689842503,1.3184408,21.525130642503,"FEB"
1998-03-01,"Bco_All_89_98_M",7.288,4.463,3.069,5.159,1.035,NA,0.5278,13.3469789415562,1.9461092,20.4520881415562,"MAR"
1998-04-01,"Bco_All_89_98_M",5.863,3.582,3.002,6.129,1.279,NA,0.6012,10.7122739342716,2.1007688,18.9420427342716,"APR"
1998-05-01,"Bco_All_89_98_M",5.532,3.715,4.396,5.706,1.522,NA,0.9107,11.1100216822499,3.461306,20.2773276822499,"MAY"
1998-06-01,"Bco_All_89_98_M",3.661,2.763,5.332,7.241,1.709,NA,0.9942,8.26298517040549,4.6368292,20.1408143704055,"JUN"
1998-07-01,"Bco_All_89_98_M",4.511,2.331,2.133,24.871,0.784,NA,0.2151,6.97105263561897,1.5465204,33.388573035619,"JUL"
1998-08-01,"Bco_All_89_98_M",3.457,1.681,2.044,44.827,0.682,NA,0.0666,5.02717266429665,1.6210604,51.4752330642966,"AUG"
1998-09-01,"Bco_All_89_98_M",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"SEP"
1998-10-01,"Bco_All_89_98_M",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"OCT"
1998-11-01,"Bco_All_89_98_M",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"NOV"
1998-12-01,"Bco_All_89_98_M",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"DEC"
NA,"Bco_All_89_98_M",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
NA,"Bco_All_89_98_M",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
NA,"Bco_All_89_98_M",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
NA,"Bco_All_89_98_M",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1988-01-01,"Bwt_All_87-97_M_ng",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"JAN"
1988-02-01,"Bwt_All_87-97_M_ng",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FEB"
1988-03-01,"Bwt_All_87-97_M_ng",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"MAR"
1988-04-01,"Bwt_All_87-97_M_ng",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"APR"
1988-05-01,"Bwt_All_87-97_M_ng",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"MAY"
1988-06-01,"Bwt_All_87-97_M_ng",5.34,3.417,2.955,25.35,0.862,0.0678,NA,10.2188274800129,2.0952828,37.6641102800129,"JUN"
1988-07-01,"Bwt_All_87-97_M_ng",3.278,2.302,2.112,2.366,0.481,0.0409,0.7045,6.88432568305228,1.5328168,10.7831424830523,"JUL"
1988-08-01,"Bwt_All_87-97_M_ng",3.337,2.37,4.25,42.03,1.166,0.0618,0.4101,7.08768543389831,3.653708,52.7713934338983,"AUG"
1988-09-01,"Bwt_All_87-97_M_ng",1.887,1.452,4.162,4.651,0.86,0.0565,0.4749,4.34232879747694,3.7966768,12.7900055974769,"SEP"
1988-10-01,"Bwt_All_87-97_M_ng",5.184,3.011,1.191,1.796,0.433,0.0258,0.0939,9.00465014407924,0.4334324,11.2340825440792,"OCT"
1988-11-01,"Bwt_All_87-97_M_ng",7.002,4.438,3.002,0.62,1.337,0.0268,0.2601,13.2722143272746,1.8853992,15.7776135272746,"NOV"
1988-12-01,"Bwt_All_87-97_M_ng",7.386,4.652,3.557,0.717,1.3,0.0163,0.3832,13.9121994255253,2.3865568,17.0157562255253,"DEC"
1989-01-01,"Bwt_All_87-97_M_ng",6.202,3.759,2.025,0.147,0.702,0.0146,0.2101,11.2416074033855,1.0792356,12.4678430033855,"JAN"
1989-02-01,"Bwt_All_87-97_M_ng",5.429,3.63,3.162,0.602,1.198,0.0387,0.4474,10.8558219936923,2.248692,13.7065139936923,"FEB"
1989-03-01,"Bwt_All_87-97_M_ng",4.84,3.096,3.241,1.309,1.013,0.0392,0.3095,9.25884983263678,2.4620464,13.0298962326368,"MAR"
1989-04-01,"Bwt_All_87-97_M_ng",6.471,3.849,3.867,0.944,1.273,0.0466,0.4816,11.5107600147994,2.8985916,15.3533516147994,"APR"
1989-05-01,"Bwt_All_87-97_M_ng",3.102,2.211,3.236,2.396,1.244,0.0773,0.3558,6.61218248706715,2.6797124,11.6878948870672,"MAY"
1989-06-01,"Bwt_All_87-97_M_ng",2.7,2.18,5.774,3.929,1.742,0.0843,1.088,6.51947436535794,5.225512,15.6739863653579,"JUN"
1989-07-01,"Bwt_All_87-97_M_ng",3.474,2.243,4.473,5.197,0.973,0.0539,0.5008,6.70788119334764,3.9086612,15.8135423933476,"JUL"
1989-08-01,"Bwt_All_87-97_M_ng",1.726,1.206,2.035,14.449,0.612,0.0373,0.1442,3.60664499294572,1.7315704,19.7872153929457,"AUG"
1989-09-01,"Bwt_All_87-97_M_ng",6.889,4.095,2.695,24.99,0.824,0.053,0.2126,12.2464438193306,1.664698,38.9011418193306,"SEP"
1989-10-01,"Bwt_All_87-97_M_ng",3.424,2.266,2.729,1.007,0.738,0.0383,0.284,6.77666463848674,2.1588744,9.94253903848674,"OCT"
1989-11-01,"Bwt_All_87-97_M_ng",6.058,3.822,2.898,0.48,1.163,0.026,0.2581,11.4300142313752,1.9363848,13.8463990313752,"NOV"
1989-12-01,"Bwt_All_87-97_M_ng",8.044,4.978,3.264,0.338,1.226,0.011,0.2029,14.8871299957577,2.0115352,17.2366651957577,"DEC"
